TagID_Hex,DetectDateTime,RecSN,FracSec,nPRI,SigStr,Thresh
37D3,2020-04-05 14:49:14,17130,,5,,
37D3,2020-04-05 14:49:24,17130,,5,,
37D3,2020-04-05 14:49:55,17130,,5,,
37D3,2020-04-05 14:50:00,17130,,5,,
37D3,2020-04-05 14:50:10,17130,,5,,
37D3,2020-04-05 14:50:15,17130,,5,,
37D3,2020-04-05 14:50:20,17130,,5,,
37D3,2020-04-05 14:50:25,17130,,5,,
37D3,2020-04-05 14:50:30,17130,,5,,
37D3,2020-04-05 14:50:35,17130,,5,,
37D3,2020-04-05 14:50:40,17130,,5,,
37D3,2020-04-05 14:50:45,17130,,5,,
37D3,2020-04-05 14:51:10,17130,,5,,
37D3,2020-04-05 14:51:15,17130,,5,,
37D3,2020-04-05 14:51:20,17130,,5,,
37D3,2020-04-05 14:51:25,17130,,5,,
37D3,2020-04-05 14:51:51,17130,,5,,
37D3,2020-04-05 14:51:56,17130,,5,,
37D3,2020-04-05 14:52:11,17130,,5,,
37D3,2020-04-05 14:52:16,17130,,5,,
37D3,2020-04-05 14:52:21,17130,,5,,
37D3,2020-04-05 14:52:26,17130,,5,,
37D3,2020-04-05 14:52:31,17130,,5,,
37D3,2020-04-05 14:52:36,17130,,5,,
37D3,2020-04-05 14:52:46,17130,,5,,
37D3,2020-04-05 14:52:56,17130,,5,,
37D3,2020-04-05 14:53:01,17130,,5,,
37D3,2020-04-05 14:53:11,17130,,5,,
37D3,2020-04-05 14:53:21,17130,,5,,
37D3,2020-04-05 14:53:26,17130,,5,,
37D3,2020-04-05 23:07:48,17130,,5,,
37D3,2020-04-05 23:07:58,17130,,5,,
37D3,2020-04-05 23:08:33,17130,,5,,
37D3,2020-04-05 23:08:59,17130,,5,,
37D3,2020-04-05 23:09:29,17130,,5,,
37D3,2020-04-05 23:09:34,17130,,5,,
37D3,2020-04-06 03:20:31,17130,,5,,
37D3,2020-04-06 03:20:41,17130,,5,,
37D3,2020-04-06 03:21:06,17130,,5,,
37D3,2020-04-06 03:21:11,17130,,5,,
37D3,2020-04-06 03:21:16,17130,,5,,
37D3,2020-04-06 03:21:21,17130,,5,,
37D3,2020-04-06 03:22:07,17130,,5,,
37D3,2020-04-06 03:22:12,17130,,5,,
37D3,2020-04-06 03:22:37,17130,,5,,
37D3,2020-04-06 03:22:42,17130,,5,,
37D3,2020-04-06 03:23:07,17130,,5,,
37D3,2020-04-06 03:23:27,17130,,5,,
37D3,2020-04-06 03:23:48,17130,,5,,
37D3,2020-04-06 03:23:58,17130,,5,,
37D3,2020-04-06 03:24:33,17130,,5,,
37D3,2020-04-06 03:24:38,17130,,5,,
37D3,2020-04-06 03:24:58,17130,,5,,
37D3,2020-04-06 03:25:13,17130,,5,,
37D3,2020-04-06 03:25:39,17130,,5,,
37D3,2020-04-02 16:18:24,17133,,5,,
37D3,2020-04-02 16:18:40,17133,,5,,
37D3,2020-04-02 16:19:00,17133,,5,,
37D3,2020-04-02 16:19:25,17133,,5,,
37D3,2020-04-02 16:19:35,17133,,5,,
37D3,2020-04-02 16:19:45,17133,,5,,
37D3,2020-04-02 16:19:50,17133,,5,,
37D3,2020-04-02 16:19:55,17133,,5,,
37D3,2020-04-02 16:20:00,17133,,5,,
37D3,2020-04-02 16:20:10,17133,,5,,
37D3,2020-04-02 16:20:15,17133,,5,,
37D3,2020-04-02 16:20:20,17133,,5,,
37D3,2020-04-02 16:20:26,17133,,5,,
37D3,2020-04-02 16:20:31,17133,,5,,
37D3,2020-04-02 16:20:51,17133,,5,,
37D3,2020-04-02 16:20:56,17133,,5,,
37D3,2020-04-02 16:21:31,17133,,5,,
37D3,2020-04-02 16:21:36,17133,,5,,
37D3,2020-04-02 16:21:51,17133,,5,,
37D3,2020-04-02 16:22:01,17133,,5,,
37D3,2020-04-02 16:22:06,17133,,5,,
37D3,2020-04-02 16:22:11,17133,,5,,
37D3,2020-04-02 16:22:22,17133,,5,,
37D3,2020-04-02 16:22:27,17133,,5,,
37D3,2020-04-02 16:22:32,17133,,5,,
37D3,2020-04-03 03:49:21,17137,,5,,
37D3,2020-04-03 03:50:17,17137,,5,,
37D3,2020-04-03 03:50:22,17137,,5,,
37D3,2020-04-03 03:50:57,17137,,5,,
37D3,2020-04-03 03:51:18,17137,,5,,
37D3,2020-04-05 10:40:52,17137,,5,,
37D3,2020-04-05 10:40:57,17137,,5,,
37D3,2020-04-05 10:41:02,17137,,5,,
37D3,2020-04-05 10:41:07,17137,,5,,
37D3,2020-04-05 10:41:17,17137,,5,,
37D3,2020-04-05 10:41:22,17137,,5,,
37D3,2020-04-05 10:41:27,17137,,5,,
37D3,2020-04-05 10:41:32,17137,,5,,
37D3,2020-04-05 14:40:31,17137,,5,,
37D3,2020-04-05 14:40:56,17137,,5,,
37D3,2020-04-05 14:41:26,17137,,5,,
37D3,2020-04-05 14:41:46,17137,,5,,
37D3,2020-04-05 14:41:56,17137,,5,,
37D3,2020-04-05 14:42:06,17137,,5,,
37D3,2020-04-05 14:42:22,17137,,5,,
37D3,2020-04-05 14:42:37,17137,,5,,
37D3,2020-04-02 23:03:59,17145,,5,,
37D3,2020-04-02 23:04:49,17145,,5,,
37D3,2020-04-02 23:04:55,17145,,5,,
37D3,2020-04-02 23:05:00,17145,,5,,
37D3,2020-04-02 23:05:15,17145,,5,,
37D3,2020-04-02 23:05:50,17145,,5,,
37D3,2020-04-02 23:06:00,17145,,5,,
37D3,2020-04-02 23:06:05,17145,,5,,
37D3,2020-04-02 23:06:15,17145,,5,,
37D3,2020-04-02 23:06:20,17145,,5,,
37D3,2020-04-02 23:06:25,17145,,5,,
37D3,2020-04-02 23:06:46,17145,,5,,
37D3,2020-04-02 23:06:51,17145,,5,,
37D3,2020-04-02 23:07:11,17145,,5,,
37D3,2020-04-02 23:07:26,17145,,5,,
37D3,2020-04-02 23:07:46,17145,,5,,
37D3,2020-04-02 23:07:51,17145,,5,,
37D3,2020-04-02 23:08:06,17145,,5,,
37D3,2020-04-02 23:08:11,17145,,5,,
37D3,2020-04-02 23:08:32,17145,,5,,
37D3,2020-04-02 23:08:37,17145,,5,,
37D3,2020-04-02 23:08:42,17145,,5,,
37D3,2020-04-02 23:08:47,17145,,5,,
37D3,2020-04-02 23:08:52,17145,,5,,
37D3,2020-04-02 23:08:57,17145,,5,,
37D3,2020-04-02 23:09:02,17145,,5,,
37D3,2020-04-02 23:09:17,17145,,5,,
37D3,2020-04-02 23:09:22,17145,,5,,
37D3,2020-04-02 23:09:27,17145,,5,,
37D3,2020-04-02 23:09:32,17145,,5,,
37D3,2020-04-02 23:09:37,17145,,5,,
37D3,2020-04-02 23:09:42,17145,,5,,
37D3,2020-04-02 23:09:47,17145,,5,,
37D3,2020-04-02 23:10:08,17145,,5,,
37D3,2020-04-02 23:10:18,17145,,5,,
37D3,2020-04-02 23:10:23,17145,,5,,
37D3,2020-04-05 10:28:50,17145,,5,,
37D3,2020-04-05 10:28:55,17145,,5,,
37D3,2020-04-05 10:29:20,17145,,5,,
37D3,2020-04-05 10:30:10,17145,,5,,
37D3,2020-04-05 10:31:01,17145,,5,,
37D3,2020-04-05 10:31:26,17145,,5,,
37D3,2020-04-05 10:31:31,17145,,5,,
37D3,2020-04-05 10:31:36,17145,,5,,
37D3,2020-04-05 10:31:46,17145,,5,,
37D3,2020-04-05 10:31:51,17145,,5,,
37D3,2020-04-05 10:32:01,17145,,5,,
37D3,2020-04-05 10:32:06,17145,,5,,
37D3,2020-04-05 10:32:17,17145,,5,,
37D3,2020-04-05 10:32:37,17145,,5,,
37D3,2020-04-05 10:32:52,17145,,5,,
37D3,2020-04-05 10:33:07,17145,,5,,
37D3,2020-04-02 16:18:45,17147,,5,,
37D3,2020-04-02 16:19:20,17147,,5,,
37D3,2020-04-02 16:19:30,17147,,5,,
37D3,2020-04-02 16:19:45,17147,,5,,
37D3,2020-04-02 16:19:55,17147,,5,,
37D3,2020-04-02 16:20:26,17147,,5,,
37D3,2020-04-02 16:20:51,17147,,5,,
37D3,2020-04-02 16:20:56,17147,,5,,
37D3,2020-04-02 16:21:01,17147,,5,,
37D3,2020-04-02 16:21:06,17147,,5,,
37D3,2020-04-02 16:21:11,17147,,5,,
37D3,2020-04-02 16:23:32,17147,,5,,
37D3,2020-04-02 16:23:37,17147,,5,,
37D3,2020-04-02 16:24:23,17147,,5,,
37D3,2020-04-02 16:25:48,17147,,5,,
37D3,2020-04-02 16:26:08,17147,,5,,
37D3,2020-04-02 16:26:23,17147,,5,,
37D3,2020-04-02 23:05:50,17147,,5,,
37D3,2020-04-02 23:06:10,17147,,5,,
37D3,2020-04-02 23:06:15,17147,,5,,
37D3,2020-04-02 23:06:31,17147,,5,,
37D3,2020-04-02 23:06:36,17147,,5,,
37D3,2020-04-02 23:06:46,17147,,5,,
37D3,2020-04-02 23:07:11,17147,,5,,
37D3,2020-04-02 23:07:16,17147,,5,,
37D3,2020-04-02 23:07:36,17147,,5,,
37D3,2020-04-03 03:55:09,18001,,5,,
37D3,2020-04-03 03:55:14,18001,,5,,
37D3,2020-04-03 03:55:19,18001,,5,,
37D3,2020-04-03 03:55:24,18001,,5,,
37D3,2020-04-03 03:56:15,18001,,5,,
37D3,2020-04-03 03:56:25,18001,,5,,
37D3,2020-04-03 03:56:40,18001,,5,,
37D3,2020-04-03 03:57:00,18001,,5,,
37D3,2020-04-03 03:57:10,18001,,5,,
37D3,2020-04-03 03:57:15,18001,,5,,
37D3,2020-04-03 03:57:26,18001,,5,,
37D3,2020-04-03 03:57:46,18001,,5,,
37D3,2020-04-03 03:57:51,18001,,5,,
37D3,2020-04-03 03:58:01,18001,,5,,
37D3,2020-04-03 03:58:06,18001,,5,,
37D3,2020-04-03 03:58:11,18001,,5,,
37D3,2020-04-03 03:58:16,18001,,5,,
37D3,2020-04-03 03:58:21,18001,,5,,
37D3,2020-04-03 03:58:26,18001,,5,,
37D3,2020-04-03 03:58:51,18001,,5,,
37D3,2020-04-03 03:58:56,18001,,5,,
37D3,2020-04-03 03:59:17,18001,,5,,
37D3,2020-04-03 03:59:22,18001,,5,,
37D3,2020-04-03 03:59:27,18001,,5,,
37D3,2020-04-03 04:00:02,18001,,5,,
37D3,2020-04-03 04:04:19,18001,,5,,
37D3,2020-04-03 04:05:25,18001,,5,,
37D3,2020-04-03 04:05:35,18001,,5,,
37D3,2020-04-03 04:05:40,18001,,5,,
37D3,2020-04-03 04:05:55,18001,,5,,
37D3,2020-04-03 04:06:00,18001,,5,,
37D3,2020-04-03 04:06:21,18001,,5,,
37D3,2020-04-03 04:06:26,18001,,5,,
37D3,2020-04-03 04:06:41,18001,,5,,
37D3,2020-04-03 04:07:01,18001,,5,,
37D3,2020-04-03 04:07:06,18001,,5,,
37D3,2020-04-03 04:07:31,18001,,5,,
37D3,2020-04-03 04:07:36,18001,,5,,
37D3,2020-04-03 04:08:02,18001,,5,,
37D3,2020-04-03 04:08:07,18001,,5,,
37D3,2020-04-03 04:08:17,18001,,5,,
37D3,2020-04-03 04:08:22,18001,,5,,
37D3,2020-04-03 04:08:32,18001,,5,,
37D3,2020-04-03 04:08:47,18001,,5,,
37D3,2020-04-03 04:10:08,18001,,5,,
37D3,2020-04-03 04:10:13,18001,,5,,
37D3,2020-04-03 04:10:53,18001,,5,,
37D3,2020-04-03 04:11:34,18001,,5,,
37D3,2020-04-03 04:11:44,18001,,5,,
37D3,2020-04-03 04:12:29,18001,,5,,
37D3,2020-04-03 04:12:55,18001,,5,,
37D3,2020-04-03 04:13:20,18001,,5,,
37D3,2020-04-03 04:13:25,18001,,5,,
37D3,2020-04-03 04:14:00,18001,,5,,
37D3,2020-04-03 04:14:05,18001,,5,,
37D3,2020-04-03 04:14:20,18001,,5,,
37D3,2020-04-03 04:14:36,18001,,5,,
37D3,2020-04-03 04:16:12,18001,,5,,
37D3,2020-04-03 04:16:57,18001,,5,,
37D3,2020-04-03 04:17:02,18001,,5,,
37D3,2020-04-03 04:17:32,18001,,5,,
37D3,2020-04-03 04:17:37,18001,,5,,
37D3,2020-04-03 04:17:48,18001,,5,,
37D3,2020-04-03 04:18:48,18001,,5,,
37D3,2020-04-03 04:21:20,18001,,5,,
37D3,2020-04-03 04:21:25,18001,,5,,
37D3,2020-04-03 04:21:46,18001,,5,,
37D3,2020-04-03 04:22:11,18001,,5,,
37D3,2020-04-03 04:22:36,18001,,5,,
37D3,2020-04-03 04:22:41,18001,,5,,
37D3,2020-04-03 04:22:46,18001,,5,,
37D3,2020-04-03 04:23:22,18001,,5,,
37D3,2020-04-03 04:23:37,18001,,5,,
37D3,2020-04-03 04:23:47,18001,,5,,
37D3,2020-04-03 04:23:52,18001,,5,,
37D3,2020-04-03 04:24:22,18001,,5,,
37D3,2020-04-03 04:24:27,18001,,5,,
37D3,2020-04-03 04:24:37,18001,,5,,
37D3,2020-04-03 04:24:42,18001,,5,,
37D3,2020-04-03 04:24:57,18001,,5,,
37D3,2020-04-03 04:25:38,18001,,5,,
37D3,2020-04-03 04:25:53,18001,,5,,
37D3,2020-04-03 04:26:18,18001,,5,,
37D3,2020-04-03 04:26:23,18001,,5,,
37D3,2020-04-03 04:26:54,18001,,5,,
37D3,2020-04-03 04:27:09,18001,,5,,
37D3,2020-04-03 04:27:14,18001,,5,,
37D3,2020-04-03 04:27:59,18001,,5,,
37D3,2020-04-03 04:28:04,18001,,5,,
37D3,2020-04-03 04:28:14,18001,,5,,
37D3,2020-04-03 04:28:29,18001,,5,,
37D3,2020-04-03 04:28:45,18001,,5,,
37D3,2020-04-03 04:28:50,18001,,5,,
37D3,2020-04-03 04:28:55,18001,,5,,
37D3,2020-04-03 04:29:00,18001,,5,,
37D3,2020-04-03 04:29:30,18001,,5,,
37D3,2020-04-03 04:30:00,18001,,5,,
37D3,2020-04-03 04:30:20,18001,,5,,
37D3,2020-04-03 04:30:26,18001,,5,,
37D3,2020-04-03 04:30:31,18001,,5,,
37D3,2020-04-03 04:30:36,18001,,5,,
37D3,2020-04-03 04:30:41,18001,,5,,
37D3,2020-04-03 04:30:46,18001,,5,,
37D3,2020-04-03 04:30:56,18001,,5,,
37D3,2020-04-03 04:31:01,18001,,5,,
37D3,2020-04-03 04:31:06,18001,,5,,
37D3,2020-04-03 04:31:16,18001,,5,,
37D3,2020-04-03 04:31:21,18001,,5,,
37D3,2020-04-03 04:31:31,18001,,5,,
37D3,2020-04-03 04:31:46,18001,,5,,
37D3,2020-04-03 04:31:51,18001,,5,,
37D3,2020-04-03 04:31:56,18001,,5,,
37D3,2020-04-03 04:32:06,18001,,5,,
37D3,2020-04-03 04:32:17,18001,,5,,
37D3,2020-04-03 04:32:22,18001,,5,,
37D3,2020-04-03 04:32:37,18001,,5,,
37D3,2020-04-03 04:32:42,18001,,5,,
37D3,2020-04-03 04:32:47,18001,,5,,
37D3,2020-04-03 04:32:57,18001,,5,,
37D3,2020-04-03 04:33:27,18001,,5,,
37D3,2020-04-03 04:33:42,18001,,5,,
37D3,2020-04-03 04:33:58,18001,,5,,
37D3,2020-04-03 04:34:08,18001,,5,,
37D3,2020-04-03 04:34:28,18001,,5,,
37D3,2020-04-03 04:34:38,18001,,5,,
37D3,2020-04-03 04:34:43,18001,,5,,
37D3,2020-04-03 04:35:08,18001,,5,,
37D3,2020-04-03 04:35:23,18001,,5,,
37D3,2020-04-03 04:35:28,18001,,5,,
37D3,2020-04-03 04:35:49,18001,,5,,
37D3,2020-04-03 04:35:54,18001,,5,,
37D3,2020-04-03 04:36:24,18001,,5,,
37D3,2020-04-03 04:36:59,18001,,5,,
37D3,2020-04-03 04:37:30,18001,,5,,
37D3,2020-04-03 04:37:45,18001,,5,,
37D3,2020-04-03 04:53:29,18001,,5,,
37D3,2020-04-03 04:54:24,18001,,5,,
37D3,2020-04-03 04:54:39,18001,,5,,
37D3,2020-04-03 04:54:44,18001,,5,,
37D3,2020-04-03 04:54:50,18001,,5,,
37D3,2020-04-03 04:55:45,18001,,5,,
37D3,2020-04-03 04:55:50,18001,,5,,
37D3,2020-04-03 04:56:15,18001,,5,,
37D3,2020-04-03 04:56:20,18001,,5,,
37D3,2020-04-03 04:56:25,18001,,5,,
37D3,2020-04-03 04:56:31,18001,,5,,
37D3,2020-04-03 04:56:36,18001,,5,,
37D3,2020-04-03 04:56:41,18001,,5,,
37D3,2020-04-03 04:56:56,18001,,5,,
37D3,2020-04-03 04:57:01,18001,,5,,
37D3,2020-04-03 04:57:06,18001,,5,,
37D3,2020-04-03 04:57:11,18001,,5,,
37D3,2020-04-03 04:57:16,18001,,5,,
37D3,2020-04-03 04:57:21,18001,,5,,
37D3,2020-04-03 04:57:31,18001,,5,,
37D3,2020-04-03 04:57:41,18001,,5,,
37D3,2020-04-03 04:57:46,18001,,5,,
37D3,2020-04-03 04:58:01,18001,,5,,
37D3,2020-04-03 04:58:12,18001,,5,,
37D3,2020-04-03 04:58:32,18001,,5,,
37D3,2020-04-03 04:58:37,18001,,5,,
37D3,2020-04-03 04:58:42,18001,,5,,
37D3,2020-04-03 04:58:52,18001,,5,,
37D3,2020-04-03 04:58:57,18001,,5,,
37D3,2020-04-03 04:59:07,18001,,5,,
37D3,2020-04-03 04:59:22,18001,,5,,
37D3,2020-04-03 04:59:32,18001,,5,,
37D3,2020-04-03 04:59:37,18001,,5,,
37D3,2020-04-03 04:59:42,18001,,5,,
37D3,2020-04-03 04:59:48,18001,,5,,
37D3,2020-04-03 04:59:53,18001,,5,,
37D3,2020-04-03 04:59:58,18001,,5,,
37D3,2020-04-03 05:00:58,18001,,5,,
37D3,2020-04-03 05:03:40,18001,,5,,
37D3,2020-04-03 05:03:45,18001,,5,,
37D3,2020-04-03 05:04:30,18001,,5,,
37D3,2020-04-03 05:04:36,18001,,5,,
37D3,2020-04-03 05:04:46,18001,,5,,
37D3,2020-04-03 05:05:01,18001,,5,,
37D3,2020-04-03 05:05:41,18001,,5,,
37D3,2020-04-03 05:05:51,18001,,5,,
37D3,2020-04-03 05:07:02,18001,,5,,
37D3,2020-04-03 05:07:22,18001,,5,,
37D3,2020-04-03 05:08:08,18001,,5,,
37D3,2020-04-03 05:08:18,18001,,5,,
37D3,2020-04-03 05:08:28,18001,,5,,
37D3,2020-04-03 05:08:33,18001,,5,,
37D3,2020-04-03 05:08:43,18001,,5,,
37D3,2020-04-03 05:09:08,18001,,5,,
37D3,2020-04-03 05:09:59,18001,,5,,
37D3,2020-04-03 05:10:19,18001,,5,,
37D3,2020-04-03 12:01:52,18001,,5,,
37D3,2020-04-03 12:01:57,18001,,5,,
37D3,2020-04-03 12:02:02,18001,,5,,
37D3,2020-04-03 12:02:38,18001,,5,,
37D3,2020-04-03 12:02:43,18001,,5,,
37D3,2020-04-03 12:03:08,18001,,5,,
37D3,2020-04-03 12:03:23,18001,,5,,
37D3,2020-04-03 12:03:28,18001,,5,,
37D3,2020-04-03 12:03:48,18001,,5,,
37D3,2020-04-03 12:03:58,18001,,5,,
37D3,2020-04-03 12:04:03,18001,,5,,
37D3,2020-04-03 12:04:09,18001,,5,,
37D3,2020-04-03 12:05:09,18001,,5,,
37D3,2020-04-03 12:06:00,18001,,5,,
37D3,2020-04-03 12:06:15,18001,,5,,
37D3,2020-04-03 12:06:25,18001,,5,,
37D3,2020-04-03 12:06:30,18001,,5,,
37D3,2020-04-05 14:39:24,18001,,5,,
37D3,2020-04-05 14:40:05,18001,,5,,
37D3,2020-04-05 14:40:10,18001,,5,,
37D3,2020-04-05 14:40:15,18001,,5,,
37D3,2020-04-05 14:40:25,18001,,5,,
37D3,2020-04-05 14:40:45,18001,,5,,
37D3,2020-04-05 14:41:05,18001,,5,,
37D3,2020-04-05 14:41:10,18001,,5,,
37D3,2020-04-05 14:41:25,18001,,5,,
37D3,2020-04-05 14:41:30,18001,,5,,
37D3,2020-04-05 14:41:35,18001,,5,,
37D3,2020-04-05 14:41:41,18001,,5,,
37D3,2020-04-05 14:41:46,18001,,5,,
37D3,2020-04-05 14:41:56,18001,,5,,
37D3,2020-04-05 14:42:01,18001,,5,,
37D3,2020-04-05 14:42:16,18001,,5,,
37D3,2020-04-05 14:42:26,18001,,5,,
37D3,2020-04-05 14:42:36,18001,,5,,
37D3,2020-04-05 14:43:01,18001,,5,,
37D3,2020-04-05 14:43:16,18001,,5,,
37D3,2020-04-05 14:43:21,18001,,5,,
37D3,2020-04-05 14:44:22,18001,,5,,
37D3,2020-04-05 23:28:19,18001,,5,,
37D3,2020-04-05 23:28:34,18001,,5,,
37D3,2020-04-05 23:28:49,18001,,5,,
37D3,2020-04-05 23:28:59,18001,,5,,
37D3,2020-04-05 23:29:29,18001,,5,,
37D3,2020-04-05 23:29:40,18001,,5,,
37D3,2020-04-05 23:29:55,18001,,5,,
37D3,2020-04-05 23:30:20,18001,,5,,
37D3,2020-04-05 23:30:25,18001,,5,,
37D3,2020-04-05 23:30:35,18001,,5,,
37D3,2020-04-05 23:30:45,18001,,5,,
37D3,2020-04-05 23:30:50,18001,,5,,
37D3,2020-04-05 23:30:55,18001,,5,,
37D3,2020-04-05 23:31:20,18001,,5,,
37D3,2020-04-05 23:31:31,18001,,5,,
37D3,2020-04-05 23:31:41,18001,,5,,
37D3,2020-04-05 23:31:56,18001,,5,,
37D3,2020-04-05 23:32:11,18001,,5,,
37D3,2020-04-05 23:32:16,18001,,5,,
37D3,2020-04-05 23:32:26,18001,,5,,
37D3,2020-04-05 23:32:31,18001,,5,,
37D3,2020-04-05 23:32:51,18001,,5,,
37D3,2020-04-05 23:33:07,18001,,5,,
37D3,2020-04-05 23:33:17,18001,,5,,
37D3,2020-04-05 23:33:22,18001,,5,,
37D3,2020-04-05 23:33:42,18001,,5,,
37D3,2020-04-05 23:33:52,18001,,5,,
37D3,2020-04-05 23:34:12,18001,,5,,
37D3,2020-04-05 23:34:27,18001,,5,,
37D3,2020-04-06 03:02:47,18001,,5,,
37D3,2020-04-06 03:03:12,18001,,5,,
37D3,2020-04-06 03:03:22,18001,,5,,
37D3,2020-04-06 03:03:47,18001,,5,,
37D3,2020-04-06 03:04:03,18001,,5,,
37D3,2020-04-06 03:04:08,18001,,5,,
37D3,2020-04-06 03:04:13,18001,,5,,
37D3,2020-04-06 03:04:18,18001,,5,,
37D3,2020-04-06 03:04:28,18001,,5,,
37D3,2020-04-06 03:04:33,18001,,5,,
37D3,2020-04-06 03:04:43,18001,,5,,
37D3,2020-04-06 03:04:48,18001,,5,,
37D3,2020-04-06 03:04:53,18001,,5,,
37D3,2020-04-06 03:04:58,18001,,5,,
37D3,2020-04-06 03:05:03,18001,,5,,
37D3,2020-04-06 03:05:28,18001,,5,,
37D3,2020-04-06 03:05:49,18001,,5,,
37D3,2020-04-06 03:06:04,18001,,5,,
37D3,2020-04-06 03:06:09,18001,,5,,
37D3,2020-04-06 03:06:24,18001,,5,,
37D3,2020-04-06 03:07:09,18001,,5,,
37D3,2020-04-06 03:07:34,18001,,5,,
37D3,2020-04-02 16:11:55,18006,,5,,
37D3,2020-04-02 16:12:10,18006,,5,,
37D3,2020-04-02 16:12:36,18006,,5,,
37D3,2020-04-02 16:12:51,18006,,5,,
37D3,2020-04-02 16:13:21,18006,,5,,
37D3,2020-04-02 23:11:08,18006,,5,,
37D3,2020-04-02 23:11:34,18006,,5,,
37D3,2020-04-02 23:12:14,18006,,5,,
37D3,2020-04-02 23:12:44,18006,,5,,
37D3,2020-04-02 23:13:15,18006,,5,,
37D3,2020-04-02 23:13:40,18006,,5,,
37D3,2020-04-02 23:13:45,18006,,5,,
37D3,2020-04-02 23:14:00,18006,,5,,
37D3,2020-04-02 23:14:05,18006,,5,,
37D3,2020-04-02 23:14:25,18006,,5,,
37D3,2020-04-02 23:14:30,18006,,5,,
37D3,2020-04-02 23:14:35,18006,,5,,
37D3,2020-04-02 23:14:41,18006,,5,,
37D3,2020-04-02 23:14:46,18006,,5,,
37D3,2020-04-02 23:14:51,18006,,5,,
37D3,2020-04-02 23:14:56,18006,,5,,
37D3,2020-04-02 23:15:01,18006,,5,,
37D3,2020-04-02 23:15:06,18006,,5,,
37D3,2020-04-02 23:15:26,18006,,5,,
37D3,2020-04-02 23:15:36,18006,,5,,
37D3,2020-04-02 23:15:46,18006,,5,,
37D3,2020-04-02 23:15:51,18006,,5,,
37D3,2020-04-02 23:16:01,18006,,5,,
37D3,2020-04-02 23:16:06,18006,,5,,
37D3,2020-04-02 23:16:21,18006,,5,,
37D3,2020-04-02 23:16:27,18006,,5,,
37D3,2020-04-02 23:16:32,18006,,5,,
37D3,2020-04-02 23:16:42,18006,,5,,
37D3,2020-04-02 23:16:47,18006,,5,,
37D3,2020-04-02 23:16:52,18006,,5,,
37D3,2020-04-02 23:16:57,18006,,5,,
37D3,2020-04-02 23:17:02,18006,,5,,
37D3,2020-04-02 23:17:07,18006,,5,,
37D3,2020-04-02 23:17:12,18006,,5,,
37D3,2020-04-02 23:17:22,18006,,5,,
37D3,2020-04-02 23:17:32,18006,,5,,
37D3,2020-04-02 23:18:13,18006,,5,,
37D3,2020-04-02 23:18:28,18006,,5,,
37D3,2020-04-02 23:18:33,18006,,5,,
37D3,2020-04-02 23:18:38,18006,,5,,
37D3,2020-04-05 10:30:26,18008,,5,,
37D3,2020-04-05 10:31:02,18008,,5,,
37D3,2020-04-05 10:31:17,18008,,5,,
37D3,2020-04-05 10:31:32,18008,,5,,
37D3,2020-04-05 10:31:42,18008,,5,,
37D3,2020-04-05 10:31:47,18008,,5,,
37D3,2020-04-05 10:32:02,18008,,5,,
37D3,2020-04-05 10:32:07,18008,,5,,
37D3,2020-04-05 10:32:17,18008,,5,,
37D3,2020-04-05 10:32:22,18008,,5,,
37D3,2020-04-05 10:32:27,18008,,5,,
37D3,2020-04-05 10:32:32,18008,,5,,
37D3,2020-04-05 10:32:38,18008,,5,,
37D3,2020-04-05 10:32:43,18008,,5,,
37D3,2020-04-05 10:32:48,18008,,5,,
37D3,2020-04-05 10:32:53,18008,,5,,
37D3,2020-04-05 10:33:18,18008,,5,,
37D3,2020-04-05 10:33:58,18008,,5,,
37D3,2020-04-05 10:34:08,18008,,5,,
37D3,2020-04-05 10:34:18,18008,,5,,
37D3,2020-04-05 10:34:28,18008,,5,,
37D3,2020-04-05 10:34:34,18008,,5,,
37D3,2020-04-05 10:34:39,18008,,5,,
37D3,2020-04-05 10:34:49,18008,,5,,
37D3,2020-04-05 10:34:54,18008,,5,,
37D3,2020-04-05 10:34:59,18008,,5,,
37D3,2020-04-05 10:35:04,18008,,5,,
37D3,2020-04-05 10:35:09,18008,,5,,
37D3,2020-04-05 14:50:06,18008,,5,,
37D3,2020-04-05 14:51:16,18008,,5,,
37D3,2020-04-05 14:51:21,18008,,5,,
37D3,2020-04-05 14:51:26,18008,,5,,
37D3,2020-04-05 14:51:31,18008,,5,,
37D3,2020-04-05 14:51:36,18008,,5,,
37D3,2020-04-05 14:51:41,18008,,5,,
37D3,2020-04-05 14:51:47,18008,,5,,
37D3,2020-04-05 14:51:52,18008,,5,,
37D3,2020-04-05 14:52:02,18008,,5,,
37D3,2020-04-05 14:52:17,18008,,5,,
37D3,2020-04-05 14:52:22,18008,,5,,
37D3,2020-04-05 14:52:32,18008,,5,,
37D3,2020-04-05 14:52:37,18008,,5,,
37D3,2020-04-05 14:52:42,18008,,5,,
37D3,2020-04-05 14:52:47,18008,,5,,
37D3,2020-04-05 14:52:52,18008,,5,,
37D3,2020-04-05 14:52:57,18008,,5,,
37D3,2020-04-05 14:53:02,18008,,5,,
37D3,2020-04-05 14:53:12,18008,,5,,
37D3,2020-04-05 14:53:38,18008,,5,,
37D3,2020-04-05 14:54:23,18008,,5,,
37D3,2020-04-05 14:56:59,18008,,5,,
37D3,2020-04-05 14:57:10,18008,,5,,
37D3,2020-04-05 14:57:45,18008,,5,,
